Exported,Product,Site Name,Tank Dip,Transaction Date/Time,Vehicle Number,Vehicle Registration,Vehicle Brand,Vehicle Model,Volume
False,Diesel,Europcar Gl. Kongevej,,2025-08-24 07:02:00,EF91727,,,,35.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 07:37:00,EH82149,,,,35.04000
False,Diesel,Europcar Gl. Kongevej,,2025-08-24 07:48:00,EA61125,,,,42.07000
False,Diesel,Europcar Gl. Kongevej,,2025-08-24 08:07:00,ED23412,,,,10.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 08:10:00,DJ83917,,,,20.23000
False,Diesel,Europcar Gl. Kongevej,,2025-08-24 09:03:00,EB52428,,,,20.92000
False,Diesel,Europcar Gl. Kongevej,,2025-08-24 09:34:00,DS53866,,,,13.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 10:16:00,EE74039,,,,2.07000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 11:42:00,EJ20785,,,,19.88000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 11:50:00,DJ40854,,,,14.46000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 11:53:00,EJ68050,,,,19.22000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-24 12:12:00,DV29956,,,,11.83000
False,Diesel,Europcar Gl. Kongevej,,2025-08-24 13:01:00,DN88446,,,,4.23000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 05:09:00,DV1217,,,,3.81000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 05:18:00,DV52969,,,,32.19000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 05:47:00,DL16819,,,,18.20000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 06:09:00,EJ68048,,,,12.35000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 06:15:00,EJ16537,,,,20.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 07:02:00,EB63596,,,,46.95000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 07:13:00,EA44404,,,,11.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 09:09:00,DS30634,,,,39.54000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 09:25:00,EJ58265,,,,29.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 12:33:00,EJ68074,,,,20.72000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 13:30:00,EA44409,,,,27.88000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 14:12:00,EB59107,,,,45.63000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 14:19:00,EJ24742,,,,38.47000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 14:32:00,EJ68065,,,,6.25000
False,Diesel,Europcar Gl. Kongevej,,2025-08-25 14:44:00,DN88447,,,,5.56000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 15:09:00,DT88079,,,,19.86000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 16:40:00,EK71573,,,,17.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 16:58:00,EJ43147,,,,19.38000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-25 17:21:00,EJ45646,,,,15.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 06:08:00,EJ20799,,,,15.18000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 07:00:00,EJ20792,,,,33.21000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 07:38:00,EF20932,,,,39.46000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 08:31:00,DT40989,,,,0.00000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 08:32:00,DT40989,,,,6.93000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 10:00:00,EC70812,,,,9.37000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 11:50:00,DH65266,,,,26.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 16:15:00,ED74744,,,,14.51000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 16:47:00,EK42147,,,,11.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 17:00:00,EB14999,,,,18.19000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-26 17:27:00,EF95589,,,,15.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 06:11:00,DS22273,,,,14.96000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 06:56:00,EH57532,,,,13.19000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 07:36:00,EJ45653,,,,21.61000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 07:47:00,EB14987,,,,5.65000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 08:42:00,DH65266,,,,10.74000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 10:28:00,EK36061,,,,18.74000
False,Diesel,Europcar Gl. Kongevej,,2025-08-27 12:03:00,DV31522,,,,3.95000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 12:44:00,EB14989,,,,12.35000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 13:17:00,DB74755,,,,17.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 13:23:00,EC12798,,,,16.29000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-27 14:45:00,EB63540,,,,13.61000
False,Diesel,Europcar Gl. Kongevej,,2025-08-28 07:21:00,DV52967,,,,38.66000
False,Diesel,Europcar Gl. Kongevej,,2025-08-28 09:37:00,CZ72505,,,,8.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-28 15:10:00,EJ50192,,,,23.94000
False,Diesel,Europcar Gl. Kongevej,,2025-08-28 15:35:00,DM93075,,,,26.47000
False,Diesel,Europcar Gl. Kongevej,,2025-08-28 15:47:00,DM48569,,,,11.88000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-29 06:15:00,EB10878,,,,4.46000
False,Diesel,Europcar Gl. Kongevej,,2025-08-29 07:51:00,ED23411,,,,5.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-29 08:30:00,EJ58258,,,,9.99000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-29 09:02:00,EJ16581,,,,33.12000
False,Diesel,Europcar Gl. Kongevej,,2025-08-29 09:21:00,DV52968,,,,4.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-29 12:51:00,ED32507,,,,32.05000
False,Diesel,Europcar Gl. Kongevej,,2025-08-29 13:16:00,EJ68048,,,,18.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-29 16:37:00,EK36097,,,,21.20000
False,Diesel,Europcar Gl. Kongevej,,2025-08-29 17:09:00,EB53271,,,,7.76000
False,Diesel,Europcar Gl. Kongevej,,2025-08-30 07:02:00,EG68471,,,,13.19000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-30 07:37:00,DH55438,,,,34.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-30 08:25:00,EJ58243,,,,22.71000
False,Diesel,Europcar Gl. Kongevej,,2025-08-30 08:52:00,DM48558,,,,23.07000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-30 09:26:00,EC12708,,,,50.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-30 09:50:00,EF91715,,,,1.94000
False,Diesel,Europcar Gl. Kongevej,,2025-08-30 10:41:00,DX91561,,,,3.29000
False,Diesel,Europcar Gl. Kongevej,,2025-08-30 11:47:00,DF71823,,,,18.57000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-30 13:36:00,EJ45646,,,,11.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 07:09:00,EC19446,,,,10.08000
False,Diesel,Europcar Gl. Kongevej,,2025-08-31 07:34:00,DB25977,,,,50.34000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 09:42:00,EA55603,,,,12.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 10:52:00,DA57637,,,,28.94000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 11:52:00,EJ62529,,,,47.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 13:26:00,EC36431,,,,9.34000
False,Diesel,Europcar Gl. Kongevej,,2025-08-31 13:43:00,DY83996,,,,7.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 14:00:00,EJ20798,,,,15.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-08-31 14:35:00,DF45925,,,,14.48000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 05:46:00,EA95030,,,,11.94000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 05:58:00,EB53271,,,,5.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 06:05:00,EA55603,,,,13.33000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 06:53:00,EK29141,,,,28.95000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 07:46:00,EJ16537,,,,17.22000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 08:58:00,EK48240,,,,39.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 09:44:00,EB87026,,,,2.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 10:13:00,EC12725,,,,43.57000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 10:38:00,DV53936,,,,3.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 12:58:00,DV88910,,,,8.44000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 14:59:00,EB53271,,,,5.58000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 15:08:00,DV31524,,,,42.53000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-01 15:49:00,EC70812,,,,10.96000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 17:04:00,DT38743,,,,51.42000
False,Diesel,Europcar Gl. Kongevej,,2025-09-01 17:27:00,EJ24745,,,,20.88000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 11:31:00,DV299929,,,,17.29000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 11:59:00,EJ50252,,,,13.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 12:15:00,EB10782,,,,40.32000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 13:22:00,DJ97089,,,,16.67000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 13:37:00,EK21841,,,,5.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 13:51:00,EB63602,,,,8.41000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 14:59:00,EJ20801,,,,8.64000
False,Diesel,Europcar Gl. Kongevej,,2025-09-02 16:09:00,DV53947,,,,4.14000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-02 16:21:00,EC70849,,,,11.64000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-03 06:28:00,EJ22578,,,,31.11000
False,Diesel,Europcar Gl. Kongevej,,2025-09-03 06:51:00,DT16522,,,,17.77000
False,Diesel,Europcar Gl. Kongevej,,2025-09-03 08:04:00,DV53947,,,,2.71000
False,Diesel,Europcar Gl. Kongevej,,2025-09-03 14:43:00,DN88467,,,,15.91000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-03 15:19:00,DR78327,,,,14.25000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-04 06:25:00,EK10083,,,,42.27000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 06:33:00,EA42138,,,,3.83000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 06:50:00,EJ56394,,,,24.90000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 07:02:00,EB52428,,,,17.54000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 07:47:00,DB25977,,,,19.96000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-04 08:30:00,EH82151,,,,30.25000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-04 08:51:00,EB89499,,,,2.68000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 12:17:00,EB63569,,,,24.27000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 12:26:00,EB59108,,,,25.04000
False,Diesel,Europcar Gl. Kongevej,,2025-09-04 12:32:00,EB63574,,,,24.31000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-04 16:17:00,EF20918,,,,25.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-04 16:22:00,EK10061,,,,40.42000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-05 06:16:00,EJ58274,,,,22.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-05 06:20:00,DV59045,,,,2.42000
False,Diesel,Europcar Gl. Kongevej,,2025-09-05 06:54:00,DT38740,,,,24.19000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-05 07:19:00,EG23949,,,,11.58000
False,Diesel,Europcar Gl. Kongevej,,2025-09-05 07:43:00,CZ72505,,,,9.05000
False,Diesel,Europcar Gl. Kongevej,,2025-09-05 07:56:00,DL52952,,,,37.50000
False,Diesel,Europcar Gl. Kongevej,,2025-09-05 10:15:00,EB59107,,,,6.43000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-05 11:25:00,EC70795,,,,9.74000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-05 12:12:00,EC36431,,,,21.65000
False,Diesel,Europcar Gl. Kongevej,,2025-09-05 13:43:00,DN88443,,,,8.90000
False,Diesel,Europcar Gl. Kongevej,,2025-09-05 14:13:00,DT28461,,,,38.69000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-06 06:43:00,EA45748,,,,24.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-06 07:19:00,EK10060,,,,28.62000
False,Diesel,Europcar Gl. Kongevej,,2025-09-06 07:43:00,EA42134,,,,22.70000
False,Diesel,Europcar Gl. Kongevej,,2025-09-06 08:10:00,BZ14806,,,,19.50000
False,Diesel,Europcar Gl. Kongevej,,2025-09-06 12:06:00,EJ56391,,,,23.20000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-06 13:32:00,EK42129,,,,35.40000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 06:11:00,DV12141,,,,21.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 06:30:00,DS39280,,,,12.67000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 07:20:00,DV29932,,,,30.47000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 07:28:00,EB63569,,,,31.08000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 07:38:00,DP58843,,,,26.53000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 07:38:00,DP58843,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 08:01:00,BZ14806,,,,19.42000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 08:09:00,DT18612,,,,1.86000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 09:12:00,EJ68048,,,,21.12000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 09:20:00,EA42138,,,,47.67000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 10:03:00,EA42136,,,,43.82000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 10:10:00,DT38740,,,,49.09000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 10:15:00,EB53276,,,,3.15000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 11:17:00,EK21854,,,,13.16000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 12:00:00,DT32239,,,,25.20000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 13:21:00,EK48240,,,,45.32000
False,Diesel,Europcar Gl. Kongevej,,2025-09-07 13:51:00,ED23412,,,,10.86000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-07 13:54:00,DL35139,,,,4.20000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 05:09:00,EJ16576,,,,11.17000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 05:16:00,EG23949,,,,10.33000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 05:34:00,EK74042,,,,15.51000
False,Diesel,Europcar Gl. Kongevej,,2025-09-08 05:41:00,EG66573,,,,3.92000
False,Diesel,Europcar Gl. Kongevej,,2025-09-08 06:03:00,DV12141,,,,7.10000
False,Diesel,Europcar Gl. Kongevej,,2025-09-08 06:32:00,DL52952,,,,5.63000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 07:41:00,EA42243,,,,31.38000
False,Diesel,Europcar Gl. Kongevej,,2025-09-08 10:02:00,DV53945,,,,43.34000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 10:13:00,EC84102,,,,22.83000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 10:42:00,DT85219,,,,9.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 12:12:00,EJ24766,,,,7.24000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 12:58:00,DV17686,,,,13.63000
False,Diesel,Europcar Gl. Kongevej,,2025-09-08 14:42:00,EA61127,,,,49.62000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-08 16:59:00,EA42243,,,,19.05000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 05:56:00,DA85332,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 05:57:00,DA85332,,,,5.54000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 06:19:00,EB63569,,,,7.98000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 06:46:00,EG66573,,,,4.94000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 06:55:00,EK42179,,,,35.80000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 07:16:00,EC59132,,,,52.14000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 09:19:00,EF91725,,,,45.68000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 09:22:00,DH55438,,,,28.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 09:32:00,EC12791,,,,3.49000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 12:40:00,EJ13680,,,,23.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 12:44:00,DT40981,,,,17.54000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 13:51:00,DE26210,,,,25.06000
False,Diesel,Europcar Gl. Kongevej,,2025-09-09 13:56:00,DL52939,,,,1.66000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 14:08:00,EH92482,,,,28.69000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-09 16:32:00,AHB82Z,,,,21.91000
False,Diesel,Europcar Gl. Kongevej,,2025-09-10 06:04:00,DV52969,,,,7.70000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 06:14:00,DY82153,,,,9.89000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 06:18:00,EK24908,,,,7.10000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 06:20:00,DE45459,,,,2.81000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 06:26:00,EC59132,,,,24.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 06:29:00,DY82171,,,,7.88000
False,Diesel,Europcar Gl. Kongevej,,2025-09-10 06:57:00,DV31523,,,,3.88000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 10:22:00,EB27115,,,,2.52000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 10:25:00,DM10987,,,,3.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 13:03:00,EK74031,,,,37.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-10 14:57:00,EF91715,,,,9.85000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-11 06:01:00,EK29156,,,,10.18000
False,Diesel,Europcar Gl. Kongevej,,2025-09-11 06:21:00,EG66573,,,,5.50000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-11 08:14:00,EK24921,,,,21.48000
False,Diesel,Europcar Gl. Kongevej,,2025-09-11 08:44:00,DT38734,,,,13.26000
False,Diesel,Europcar Gl. Kongevej,,2025-09-11 10:12:00,DV12141,,,,22.58000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-11 14:46:00,EB91329,,,,65.01000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-11 16:42:00,EF20850,,,,16.72000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 06:04:00,EJ45625,,,,34.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 06:14:00,DF45925,,,,26.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 06:23:00,DV29932,,,,18.08000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 06:28:00,DV52967,,,,15.72000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 06:38:00,ED23410,,,,2.80000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 06:41:00,ED23410,,,,9.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 07:00:00,EJ20774,,,,24.20000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 07:09:00,DP37329,,,,22.06000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 07:41:00,EH92482,,,,12.78000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 08:29:00,ED23408,,,,1.55000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 09:40:00,DJ57370,,,,4.93000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 10:30:00,DV29938,,,,24.46000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 13:37:00,DL54012,,,,8.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 15:47:00,EK24921,,,,5.60000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 15:50:00,EJ58273,,,,13.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-12 16:01:00,EB70225,,,,15.26000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 16:52:00,EK21829,,,,29.43000
False,Diesel,Europcar Gl. Kongevej,,2025-09-12 17:04:00,EJ24745,,,,30.89000
False,Diesel,Europcar Gl. Kongevej,,2025-09-13 06:23:00,EA44409,,,,21.85000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-13 06:42:00,EB70217,,,,22.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-13 06:50:00,EB70224,,,,27.28000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-13 07:10:00,DT28491,,,,20.05000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-13 07:34:00,HHWY8416,,,,32.17000
False,Diesel,Europcar Gl. Kongevej,,2025-09-13 07:45:00,EK50195,,,,10.03000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-13 11:57:00,DN49666,,,,4.13000
False,Diesel,Europcar Gl. Kongevej,,2025-09-14 06:53:00,EJ56394,,,,34.24000
False,Diesel,Europcar Gl. Kongevej,,2025-09-14 07:27:00,EJ16540,,,,17.47000
False,Diesel,Europcar Gl. Kongevej,,2025-09-14 08:54:00,EJ24743,,,,14.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-14 13:39:00,EF20729,,,,27.07000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 05:14:00,DV17686,,,,38.47000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 06:19:00,DT40989,,,,7.95000
False,Diesel,Europcar Gl. Kongevej,,2025-09-15 06:46:00,EL88374,,,,52.85000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 08:20:00,EB14955,,,,32.77000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 10:08:00,EK21841,,,,29.04000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 11:06:00,EB70255,,,,3.27000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 11:29:00,EJ62525,,,,7.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 12:41:00,EK36108,,,,8.47000
False,Diesel,Europcar Gl. Kongevej,,2025-09-15 13:03:00,DB63218,,,,1.42000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 13:44:00,EJ16556,,,,16.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 15:00:00,DT85219,,,,8.45000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-15 16:52:00,EC36375,,,,12.81000
False,Diesel,Europcar Gl. Kongevej,,2025-09-16 06:02:00,DY41116,,,,30.50000
False,Diesel,Europcar Gl. Kongevej,,2025-09-16 06:07:00,ED23408,,,,20.74000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-16 06:19:00,EA42218,,,,20.00000
False,Diesel,Europcar Gl. Kongevej,,2025-09-16 06:31:00,EJ24745,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-09-16 06:32:00,EJ24745,,,,9.97000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-16 08:02:00,EH57620,,,,28.98000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-16 08:47:00,DA48763,,,,24.01000
False,Diesel,Europcar Gl. Kongevej,,2025-09-16 09:56:00,EA42138,,,,17.26000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-16 12:36:00,DB17415,,,,1.53000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-16 15:11:00,EK10068,,,,7.49000
False,Diesel,Europcar Gl. Kongevej,,2025-09-16 15:19:00,EA42136,,,,3.78000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-16 17:10:00,DV17686,,,,19.67000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-17 06:42:00,DT40989,,,,4.76000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-17 07:00:00,EJ43160,,,,11.11000
False,Diesel,Europcar Gl. Kongevej,,2025-09-17 11:52:00,EL88374,,,,25.11000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-17 14:33:00,DM32475,,,,0.00000
False,Diesel,Europcar Gl. Kongevej,,2025-09-17 15:22:00,EA93197,,,,19.99000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-17 16:49:00,EA48462,,,,7.02000
False,Benzin - Blyfri,Europcar Gl. Kongevej,,2025-09-18 06:18:00,EJ45647,,,,17.03000
